did,oid,sid,origin,destination,entranceSection,generationTime,entranceTime,exitTime,expectedTravelTime,delayTime,travelledDistance,pathType
24296,317,53,7861,7947,0,164.616,23564.6,23789.4,0.0,135.051,1685.99,
24296,318,53,7925,7917,0,164.725,23564.7,23656.7,0.0,31.0033,734.293,
24296,319,53,7862,7933,0,164.728,23564.7,23735.2,0.0,28.9566,3128.23,
24296,320,53,7860,7877,0,164.762,23564.8,23622.4,0.0,6.23082,891.537,
24296,321,53,7860,7862,0,164.968,23566.2,23862.5,0.0,24.6816,5048.68,
24296,322,53,7862,7948,0,165.664,23565.7,23697.1,0.0,10.9921,2889.42,
24296,323,53,7888,7917,0,165.684,23566.4,23658.4,0.0,43.6663,767.251,
24296,324,53,7859,7964,0,165.878,23565.9,23866.0,0.0,94.2097,3038.43,
24296,325,53,7862,7878,0,165.882,23566.2,23916.1,0.0,142.696,4733.15,
24296,326,53,7862,7875,0,166.35,23566.4,23922.7,0.0,124.556,4823.52,
24296,327,53,7955,7910,0,166.965,23567.0,23710.0,0.0,37.2144,1671.54,
24296,328,53,7862,7932,0,167.442,23567.4,23796.3,0.0,59.1255,3419.4,
24296,329,53,7867,7956,0,167.553,23567.6,23700.6,0.0,26.1664,1719.32,
24296,330,53,8013,7923,0,168.503,23568.5,23712.8,0.0,49.1759,1634.21,
24296,331,53,7869,7859,0,168.697,23568.7,23715.3,0.0,1.45356,2769.31,
24296,332,56,7859,7956,0,170.453,23570.5,23791.3,0.0,50.3458,2643.56,
24296,333,53,7898,7925,0,172.009,23572.0,23645.1,0.0,40.3396,473.406,
24296,334,53,8009,7861,0,173.659,23573.7,23662.3,0.0,4.41673,1441.77,
24296,335,53,7866,7867,0,174.664,23574.7,23646.5,0.0,32.8064,676.54,
24296,336,53,8009,7983,0,174.706,23574.7,23731.0,0.0,55.1652,1720.05,
24296,337,53,7862,7935,0,175.553,23575.6,23737.0,0.0,4.0111,3150.08,
24296,338,53,7859,7874,0,176.064,23576.1,23688.4,0.0,38.0225,1398.12,
24296,339,53,7859,7895,0,176.208,23576.2,23694.7,0.0,27.0876,1634.12,
24296,340,53,7972,7869,0,177.147,23577.1,23814.1,0.0,47.0826,3130.8,
24296,341,53,7861,8000,0,177.29,23577.3,23747.5,0.0,37.9886,1962.91,
24296,342,53,7859,7956,0,177.9,23577.9,23803.8,0.0,36.7095,2635.67,
24296,343,53,7907,7937,0,177.92,23577.9,23772.9,0.0,99.2899,1361.71,
24296,344,53,7920,7877,0,177.958,23578.0,23752.1,0.0,99.3099,1310.19,
24296,345,53,7925,7917,0,178.105,23578.1,23713.9,0.0,81.0618,739.784,
24296,346,53,7869,7908,0,178.697,23578.7,23671.8,0.0,6.83119,1417.64,
24296,347,53,7867,8001,0,179.128,23579.1,23831.5,0.0,92.7992,2363.64,
24296,348,53,7974,7862,0,179.444,23579.4,23793.2,0.0,78.9967,2508.43,
24296,349,53,8009,7923,0,179.921,23579.9,23802.9,0.0,108.959,1986.51,
24296,350,53,7982,8003,0,179.993,23580.0,23647.7,0.0,12.1627,738.833,
24296,351,53,7948,7859,0,181.434,23581.4,24003.6,0.0,235.62,3424.6,
24296,352,53,7938,7862,0,181.489,23581.5,23957.5,0.0,184.179,3729.08,
24296,353,53,7903,7917,0,181.631,23581.6,23741.3,0.0,96.1372,988.466,
24296,354,53,7983,8006,0,181.898,23581.9,23746.6,0.0,100.239,994.443,
24296,355,53,7860,7988,0,182.013,23582.0,23809.1,0.0,82.6519,2350.76,
24296,356,56,7936,7944,0,183.162,23583.2,23694.5,0.0,76.1379,489.146,
24296,357,53,7955,7869,0,183.387,23583.4,23677.5,0.0,1.23863,1246.03,
24296,358,53,7862,7941,0,184.665,23584.7,23974.5,0.0,144.175,4080.21,
24296,359,53,7871,7913,0,185.151,23585.2,23728.0,0.0,19.1106,2087.89,
24296,360,53,7982,8001,0,185.87,23585.9,23630.6,0.0,7.84707,539.769,
24296,361,53,7861,7892,0,186.586,23586.6,23833.0,0.0,68.5183,2669.02,
24296,362,53,7898,7983,0,186.793,23586.8,23817.5,0.0,159.051,1146.23,
24296,363,53,7969,7956,0,186.997,23587.0,23795.9,0.0,28.8586,2537.56,
24296,364,53,7937,7991,0,188.8,23588.0,23790.9,0.0,133.903,1118.37,
24296,365,53,7894,7859,0,188.668,23588.7,23711.9,0.0,13.9378,1706.44,
24296,366,53,7862,8014,0,189.007,23589.0,23707.3,0.0,36.0344,2055.81,
24296,367,53,7859,7883,0,189.257,23589.3,23672.7,0.0,9.3955,1162.5,
24296,368,53,7877,7862,0,189.397,23589.4,23839.5,0.0,31.4753,4429.54,
24296,369,53,7884,7859,0,189.736,23589.7,23651.5,0.0,6.18105,1114.21,
24296,370,53,7891,7923,0,190.13,23590.1,23664.4,0.0,9.81536,900.32,
24296,371,53,7871,8003,0,190.348,23590.3,23830.7,0.0,58.8461,2620.56,
24296,372,56,7910,7869,0,192.227,23592.8,23875.0,0.0,145.456,1934.31,
24296,373,53,8013,7983,0,192.587,23592.6,23710.4,0.0,10.0145,1528.98,
24296,374,53,7890,7859,0,193.012,23593.0,23816.8,0.0,122.8,1742.96,
24296,375,53,7917,7926,0,193.696,23594.3,23624.8,0.0,4.15815,416.567,
24296,376,53,7860,7947,0,194.126,23594.1,23815.3,0.0,70.9209,2504.49,
24296,377,53,7869,7904,0,194.271,23594.3,23817.3,0.0,58.0258,2801.96,
24296,378,56,7861,7862,0,195.407,23595.4,23699.5,0.0,7.93911,1950.82,
24296,379,53,7867,7955,0,195.515,23595.5,23674.6,0.0,11.686,1101.83,
24296,380,56,7862,8007,0,196.672,23596.7,23757.7,0.0,40.5435,2129.8,
24296,381,53,7903,7918,0,196.972,23597.0,23802.4,0.0,124.958,1161.39,
24296,382,53,7962,7867,0,197.385,23597.4,24252.5,0.0,598.467,1062.94,
24296,383,53,7862,8008,0,197.786,23598.3,23740.4,0.0,30.7703,2491.44,
24296,384,53,7917,7925,0,198.962,23599.0,23630.0,0.0,4.4829,319.181,
24296,385,53,7861,7892,0,199.405,23599.4,23823.9,0.0,78.3488,2663.05,
24296,386,53,7862,8021,0,199.9,23599.9,23643.3,0.0,3.39322,959.466,
24296,387,53,7867,7955,0,200.209,23600.2,23676.8,0.0,12.4667,1093.76,
24296,388,53,7937,7861,0,202.4,23601.6,23796.4,0.0,42.7106,2489.4,
24296,389,56,7943,7933,0,201.198,23601.2,23685.0,0.0,56.0774,412.081,
24296,390,53,7859,7906,0,201.536,23601.5,23697.1,0.0,8.16802,1574.09,
24296,391,56,7974,7862,0,201.732,23601.7,23811.3,0.0,58.204,2519.02,
24296,392,53,7877,8006,0,202.784,23602.8,23828.2,0.0,72.4953,2316.54,
24296,393,53,7862,7964,0,202.798,23602.8,23765.6,0.0,6.92364,2678.62,
24296,394,53,7904,7909,0,202.99,23603.0,23821.0,0.0,134.774,1252.62,
24296,395,53,7913,7867,0,203.097,23603.1,23819.4,0.0,102.734,1974.78,
24296,396,53,7859,7879,0,203.152,23603.2,23681.4,0.0,3.5352,1330.7,
24296,397,53,7891,7923,0,203.158,23603.2,23706.3,0.0,46.4116,896.474,
24296,398,53,7860,7873,0,204.557,23604.6,23642.7,0.0,3.69826,539.698,
24296,399,56,8021,7991,0,204.691,23604.7,23820.5,0.0,88.7156,2243.2,
24296,400,53,7867,7964,0,205.717,23605.7,23718.8,0.0,39.4092,1331.96,
24296,401,53,7994,7947,0,206.211,23606.2,23920.9,0.0,195.452,1913.15,
24296,402,53,7963,7865,0,206.462,23606.5,23629.8,0.0,3.47244,302.498,
24296,403,53,7900,7942,0,206.521,23606.5,23696.0,0.0,7.84378,1258.56,
24296,404,53,7947,7938,0,207.517,23607.5,23667.9,0.0,13.0057,745.386,
24296,405,53,7862,8010,0,208.167,23608.2,23825.9,0.0,47.4188,3295.58,
24296,406,53,7867,7976,0,208.565,23608.6,23774.5,0.0,55.07,1916.33,
24296,407,53,7859,7917,0,210.335,23610.3,23773.6,0.0,43.4493,2044.52,
24296,408,53,7870,7859,0,210.611,23610.6,23671.4,0.0,1.62709,1078.87,
24296,409,53,7862,8003,0,210.768,23610.8,23739.4,0.0,30.2931,1948.02,
24296,410,56,7991,7979,0,210.9,23610.9,23785.5,0.0,85.3027,1230.87,
24296,411,53,8002,7862,0,211.852,23611.9,23766.2,0.0,29.2575,2077.21,
24296,412,53,7869,7956,0,212.711,23612.7,23713.5,0.0,11.0608,1299.05,
24296,413,53,7902,7938,0,212.93,23612.9,23722.1,0.0,42.1838,898.272,
24296,414,56,7864,8004,0,215.585,23615.6,23861.8,0.0,106.692,2045.98,
24296,415,53,7906,7859,0,216.16,23616.2,23736.8,0.0,7.5961,1951.26,
24296,416,53,7862,8024,0,217.081,23617.1,23670.5,0.0,3.06973,1086.07,
24296,417,53,7942,7991,0,217.194,23617.2,23889.1,0.0,172.283,1472.52,
24296,418,53,7870,7859,0,217.739,23617.7,23676.0,0.0,1.34252,1082.06,
24296,419,53,7874,7859,0,218.091,23618.1,23762.3,0.0,59.4707,1419.22,
24296,420,53,8013,7923,0,218.118,23618.1,23877.5,0.0,114.779,2324.56,
24296,421,53,7862,7927,0,218.128,23618.1,23882.6,0.0,76.5718,3542.89,
24296,422,53,7863,7864,0,218.309,23618.3,23662.7,0.0,1.26836,627.411,
24296,423,53,7992,7859,0,218.563,23618.6,23879.5,0.0,87.4689,2464.44,
24296,424,53,8011,7859,0,219.057,23619.1,23974.5,0.0,146.373,3160.93,
24296,425,53,7867,7957,0,220.73,23620.7,23727.2,0.0,12.5103,1772.16,
24296,426,53,7898,7941,0,220.92,23620.9,23734.4,0.0,33.057,1124.53,
24296,427,53,7869,7871,0,221.313,23621.3,23781.5,0.0,3.5033,2622.49,
24296,428,53,7862,7983,0,221.667,23621.7,23783.2,0.0,22.5551,2531.78,
24296,429,53,7859,7870,0,223.012,23623.0,23662.0,0.0,0.492749,676.905,
24296,430,53,7860,7941,0,223.508,23623.5,23778.8,0.0,19.0471,2137.57,
24296,431,53,7862,7928,0,224.051,23624.1,23890.3,0.0,96.6258,3316.47,
24296,432,53,7862,7875,0,224.157,23624.2,23944.4,0.0,86.1873,4820.07,
24296,433,53,7938,7862,0,224.379,23624.4,23957.0,0.0,144.729,3741.47,
24296,434,53,7868,7953,0,225.473,23625.5,23705.2,0.0,13.4275,815.321,
24296,435,53,7859,7867,0,226.068,23626.1,23922.6,0.0,75.4676,3868.26,
24296,436,53,8001,8021,0,226.258,23626.3,23774.2,0.0,53.5594,1364.97,
24296,437,53,7912,7919,0,226.594,23626.6,23727.0,0.0,43.0403,892.216,
24296,438,53,7862,7992,0,226.718,23626.7,23789.1,0.0,10.1859,2378.85,
24296,439,53,7886,7859,0,228.147,23628.1,23761.3,0.0,53.6063,1603.35,
24296,440,53,8008,7939,0,228.231,23628.2,23749.2,0.0,49.3315,1054.09,
24296,441,53,7863,7974,0,229.365,23629.4,23957.7,0.0,168.257,2437.59,
24296,442,53,7867,7959,0,229.66,23629.7,23710.0,0.0,3.35316,1248.49,
24296,443,53,7865,7953,0,229.809,23629.8,24226.0,0.0,551.76,651.863,
24296,444,53,7991,7989,0,230.067,23630.1,23755.5,0.0,70.8018,890.981,
24296,445,53,7859,7871,0,230.326,23630.3,23680.2,0.0,3.0282,697.631,
24296,446,53,7919,7933,0,230.757,23630.8,23715.8,0.0,46.8469,544.624,
24296,447,53,7917,7933,0,230.929,23630.9,23717.5,0.0,47.7219,566.567,
24296,448,53,7964,7869,0,230.937,23630.9,23789.0,0.0,35.2343,1846.18,
24296,449,53,8000,7865,0,233.409,23633.4,23833.1,0.0,72.7796,1882.8,
24296,450,53,7867,7955,0,233.457,23633.5,23703.1,0.0,4.2924,1094.6,
24296,451,53,7859,7906,0,235.276,23635.3,23720.8,0.0,4.91291,1566.84,
24296,452,53,7879,7869,0,235.46,23635.5,23870.9,0.0,122.437,1922.64,
24296,453,53,7868,7956,0,235.581,23635.6,23758.5,0.0,19.401,1403.89,
24296,454,53,7944,7867,0,235.793,23635.8,23926.4,0.0,125.146,2887.42,
24296,455,53,7862,8005,0,236.006,23636.0,23748.5,0.0,8.91303,1991.95,
24296,456,53,7862,7929,0,236.556,23636.6,23875.9,0.0,53.6867,3438.54,
24296,457,53,7871,7859,0,237.295,23637.3,23746.3,0.0,70.8607,706.055,
24296,458,56,7910,7869,0,237.565,23637.6,23811.1,0.0,52.1805,1628.05,
24296,459,53,7862,7875,0,237.664,23638.2,23961.4,0.0,68.3676,4815.85,
24296,460,53,7859,7984,0,237.855,23637.9,23879.1,0.0,48.2809,2475.99,
24296,461,53,7860,7941,0,238.064,23638.1,23780.8,0.0,21.3682,2133.41,
24296,462,53,7983,8000,0,238.436,23638.4,23804.8,0.0,105.787,868.888,
24296,463,53,7958,7867,0,240.523,23640.6,23818.2,0.0,80.0929,1686.23,
24296,464,53,7942,7862,0,242.863,23642.9,23930.2,0.0,72.6257,4099.99,
24296,465,53,7866,7869,0,243.769,23643.8,23881.9,0.0,96.0516,1960.13,
24296,466,53,7862,8013,0,244.644,23644.6,23751.8,0.0,4.58558,2160.33,
24296,467,53,7870,7859,0,244.949,23644.9,23684.2,0.0,3.14349,666.605,
24296,468,53,7923,7908,0,245.457,23645.5,23773.7,0.0,81.3226,726.564,
24296,469,53,7942,7860,0,245.91,23645.9,23834.7,0.0,72.7015,2225.48,
24296,470,53,7936,7901,0,246.63,23647.0,23858.4,0.0,130.198,1278.81,
24296,471,53,7980,7983,0,247.736,23648.0,23781.6,0.0,75.2982,893.317,
24296,472,53,7862,7976,0,248.337,23648.3,23854.9,0.0,56.7574,2724.35,
24296,473,53,7859,7871,0,248.559,23648.6,23689.8,0.0,3.68857,699.382,
24296,474,53,7886,7859,0,249.806,23649.8,23766.6,0.0,24.481,1608.5,
24296,475,53,7860,7891,0,250.165,23650.2,23745.9,0.0,13.6157,1586.14,
24296,476,53,7960,7869,0,250.944,23650.9,23812.7,0.0,44.295,1796.76,
24296,477,53,7955,7908,0,251.841,23651.8,23749.1,0.0,15.2624,1206.05,
24296,478,53,7859,7871,0,253.379,23653.4,23694.7,0.0,3.74316,698.352,
24296,479,53,7869,8021,0,253.41,23653.4,23958.5,0.0,63.1287,3584.99,
24296,480,53,7992,7860,0,254.146,23654.1,23899.6,0.0,64.789,2572.29,
24296,481,53,8004,7980,0,254.405,23654.4,23834.2,0.0,68.4053,1362.64,
24296,482,53,7859,7956,0,255.259,23655.3,23816.4,0.0,17.2487,2640.42,
24296,483,53,7988,7860,0,255.363,23655.4,23826.1,0.0,44.073,2320.54,
24296,484,53,7912,7867,0,255.461,23655.5,23820.9,0.0,64.6882,1798.04,
24296,485,53,7923,7859,0,255.815,23655.8,23844.3,0.0,63.2809,2127.95,
24296,486,56,7866,7869,0,256.356,23656.4,23884.5,0.0,102.353,1958.09,
24296,487,53,7862,7945,0,256.433,23656.4,23905.4,0.0,59.9411,3458.96,
24296,488,53,7879,7860,0,256.829,23656.8,23895.3,0.0,151.979,1436.05,
24296,489,56,7908,7920,0,257.936,23657.9,23823.2,0.0,83.3658,1146.39,
24296,490,53,7862,7948,0,258.0,23658.0,23793.2,0.0,12.0253,2887.35,
24296,491,53,7937,7909,0,258.4,23657.6,23823.4,0.0,90.1426,1103.1,
24296,492,53,7862,8007,0,258.211,23658.2,23777.1,0.0,5.98354,2128.64,
24296,493,53,7865,7961,0,258.702,23658.7,23682.6,0.0,2.44403,368.129,
24296,494,53,8000,7867,0,258.897,23658.9,23931.4,0.0,129.975,2392.35,
24296,495,53,7867,7914,0,259.117,23659.1,23775.6,0.0,2.58921,1746.16,
24296,496,53,7956,7966,0,259.294,23659.3,23833.4,0.0,91.5668,1295.02,
24296,497,53,7958,7908,0,259.791,23659.8,23694.9,0.0,3.90608,417.136,
24296,498,53,7864,8004,0,260.319,23660.3,23855.3,0.0,65.2794,2000.89,
24296,499,53,7944,7867,0,260.332,23660.3,24042.9,0.0,202.087,2900.79,
24296,500,53,7862,7958,0,260.349,23660.3,23914.1,0.0,38.9042,2947.61,
24296,501,53,7861,7891,0,261.893,23661.9,23964.5,0.0,111.936,2966.04,
24296,502,53,7928,7990,0,262.463,23662.5,23888.9,0.0,182.63,784.089,
24296,503,53,7944,7867,0,262.723,23662.7,23929.1,0.0,98.9371,2893.16,
24296,504,53,7867,7910,0,263.078,23663.1,23809.5,0.0,5.66639,2198.9,
24296,505,53,7877,7871,0,264.369,23664.4,23771.2,0.0,8.29611,1459.63,
24296,506,53,7859,8001,0,265.132,23665.1,23884.7,0.0,49.8654,2888.11,
24296,507,53,7891,7859,0,265.271,23665.3,23823.9,0.0,48.2821,1761.98,
24296,508,53,7862,8002,0,265.532,23665.5,23786.3,0.0,7.51665,2059.73,
24296,509,53,7881,7859,0,265.65,23665.8,23791.5,0.0,37.8772,1475.38,
24296,510,53,8009,7923,0,266.6,23666.6,23809.8,0.0,58.5984,1356.26,
24296,511,53,7859,7900,0,266.635,23666.6,23767.5,0.0,4.67167,1625.67,
24296,512,53,7862,7991,0,266.762,23667.0,23822.3,0.0,28.5844,2810.3,
24296,513,53,7862,7900,0,266.803,23666.8,23986.8,0.0,77.4736,4240.84,
24296,514,53,7914,7867,0,267.376,23667.4,23807.9,0.0,61.763,1641.58,
24296,515,53,7958,8021,0,267.718,23667.8,23880.4,0.0,68.6994,2180.8,
24296,516,53,7859,7917,0,267.831,23667.8,23896.5,0.0,87.2056,2036.56,
24296,517,53,7872,7873,0,267.868,23667.9,23709.9,0.0,15.7571,472.517,
24296,518,53,7860,7948,0,268.139,23668.1,23818.5,0.0,12.9811,2506.22,
24296,519,53,7886,7958,0,268.352,23668.4,23813.2,0.0,18.955,1836.21,
24296,520,53,7861,7892,0,269.679,23669.7,23945.1,0.0,111.447,2763.74,
24296,521,53,7958,7870,0,270.156,23670.2,23786.8,0.0,30.2115,1505.3,
24296,522,53,7862,8013,0,270.732,23670.7,23787.2,0.0,3.48765,2167.87,
24296,523,53,7884,7981,0,271.741,23671.7,23850.6,0.0,57.7626,1950.9,
24296,524,53,7870,7859,0,271.81,23671.8,23726.3,0.0,1.65619,1069.14,
24296,525,53,7912,7919,0,272.108,23672.1,23742.0,0.0,17.36,892.254,
24296,526,53,7867,7866,0,272.382,23672.4,23711.2,0.0,0.519827,667.949,
24296,527,53,7862,7927,0,273.026,23673.0,23896.3,0.0,58.0241,3543.58,
24296,528,53,7859,7956,0,273.584,23673.6,23880.1,0.0,59.3892,2642.71,
24296,529,53,7991,8001,0,274.239,23674.2,23966.2,0.0,175.512,1605.93,
24296,530,53,7871,7859,0,275.693,23675.7,23748.5,0.0,33.3599,708.565,
24296,531,53,7869,7956,0,276.479,23676.5,23767.5,0.0,11.5446,1304.94,
24296,532,53,7867,8001,0,277.108,23677.1,23941.9,0.0,111.763,2364.54,
24296,533,53,7867,7957,0,278.624,23678.6,23820.9,0.0,34.8721,1782.94,
24296,534,53,7862,8021,0,278.746,23678.7,23722.1,0.0,1.87389,951.921,
24296,535,53,7862,7933,0,278.75,23678.9,23845.2,0.0,3.04748,3121.5,
24296,536,53,7937,7862,0,280.0,23679.2,23960.6,0.0,82.1844,3707.05,
24296,537,53,7864,7859,0,278.999,23679.0,24069.7,0.0,108.398,4128.16,
24296,538,53,7923,7919,0,279.582,23679.6,23705.7,0.0,3.09022,313.258,
24296,539,53,7869,7959,0,280.579,23680.6,23797.2,0.0,5.38304,1570.15,
24296,540,53,7935,7860,0,281.272,23681.6,23827.8,0.0,45.9419,2055.1,
24296,541,53,7937,7861,0,281.327,23686.2,23896.3,0.0,51.8725,2491.57,
24296,542,53,7902,7938,0,282.113,23682.1,23834.1,0.0,91.002,898.649,
24296,543,53,8021,8000,0,283.143,23683.1,23767.9,0.0,5.67569,1246.93,
24296,544,53,7862,8008,0,283.319,23683.3,23816.4,0.0,5.59014,2489.97,
24296,545,53,8004,7859,0,283.544,23683.5,24000.4,0.0,128.943,3052.53,
24296,546,53,7904,7907,0,283.707,23683.7,23942.6,0.0,166.012,1521.74,
24296,547,53,7867,7866,0,284.063,23684.1,23725.9,0.0,0.510697,673.988,
24296,548,53,7923,7911,0,284.188,23684.2,23748.2,0.0,28.1168,552.811,
24296,549,53,7958,7870,0,284.778,23684.8,23901.3,0.0,128.203,1505.35,
24296,550,53,7991,8007,0,284.825,23684.8,23748.0,0.0,8.20041,846.151,
24296,551,53,7862,7948,0,284.899,23684.9,23889.9,0.0,65.7188,2890.47,
24296,552,53,7960,7869,0,285.095,23685.1,23908.0,0.0,104.701,1809.18,
24296,553,53,7974,7862,0,285.47,23685.5,23933.2,0.0,103.17,2505.82,
24296,554,53,7996,7860,0,285.527,23685.5,24025.1,0.0,179.025,2667.53,
24296,555,53,8009,7996,0,285.814,23685.8,23754.5,0.0,9.62274,920.758,
24296,556,53,7860,7862,0,285.877,23685.9,24105.3,0.0,112.464,5041.18,
24296,557,53,7900,7942,0,285.957,23686.0,23779.1,0.0,7.48215,1249.33,
24296,558,53,7859,8004,0,286.676,23686.7,23983.7,0.0,91.4178,3260.39,
24296,559,53,7983,7993,0,287.369,23687.4,23735.5,0.0,10.9387,549.954,
24296,560,53,7862,7937,0,287.984,23688.0,23917.2,0.0,25.2146,3685.7,
24296,561,53,7869,7870,0,289.139,23689.1,23822.2,0.0,3.55525,1857.48,
24296,562,53,7869,7910,0,289.342,23690.8,23803.6,0.0,15.4307,1558.02,
24296,563,53,7934,7862,0,289.543,23689.5,24019.5,0.0,163.639,3546.97,
24296,564,53,7927,7860,0,289.702,23689.7,23833.2,0.0,36.4456,1881.22,
24296,565,53,7869,7938,0,289.707,23692.1,23962.4,0.0,53.9413,2886.84,
24296,566,53,8010,7927,0,291.262,23691.3,23812.0,0.0,32.2541,1432.11,
24296,567,53,7867,7912,0,291.479,23691.5,23867.1,0.0,76.9501,1764.63,
24296,568,53,7867,7913,0,292.067,23692.1,23883.4,0.0,75.4623,1962.9,
24296,569,53,7911,7933,0,292.202,23692.2,23914.9,0.0,161.162,995.545,
24296,570,53,7862,8021,0,292.532,23692.5,23738.1,0.0,2.23087,952.501,
24296,571,53,7859,7956,0,294.593,23694.6,23901.1,0.0,35.3156,2640.44,
24296,572,53,7907,7929,0,295.228,23695.2,23853.5,0.0,95.8415,1112.55,
24296,573,53,7900,7942,0,296.135,23696.7,23796.9,0.0,14.4145,1241.37,
24296,574,53,7860,7956,0,296.452,23696.5,23912.6,0.0,28.8491,2649.91,
24296,575,56,7897,8014,0,296.469,23696.5,23881.3,0.0,42.6943,2257.72,
24296,576,53,7860,7941,0,297.444,23698.0,23879.8,0.0,64.4544,2135.91,
24296,577,53,7862,7994,0,297.483,23697.5,23861.8,0.0,13.3924,2475.21,
24296,578,53,7869,7912,0,298.004,23698.0,23871.8,0.0,36.3254,2034.85,
24296,579,53,7902,7938,0,298.34,23698.3,23839.8,0.0,86.4384,897.891,
24296,580,53,8002,7859,0,298.713,23698.7,23978.1,0.0,82.8128,2908.97,
24296,581,53,7862,8008,0,298.825,23698.8,23826.2,0.0,5.50011,2485.99,
24296,582,53,7862,7931,0,298.905,23698.9,23913.5,0.0,35.7897,3294.59,
24296,583,53,8007,7983,0,299.203,23699.2,23808.6,0.0,26.1735,1201.58,
24296,584,53,7862,7928,0,299.847,23699.8,23891.6,0.0,40.6671,3323.31,
24296,585,53,7860,7899,0,299.939,23699.9,23943.1,0.0,99.1399,2152.1,
24296,586,53,8009,7996,0,300.136,23700.1,23783.3,0.0,10.343,919.134,
24296,587,53,7982,7867,0,300.29,23700.3,23937.9,0.0,88.1511,2290.78,
24296,588,53,7917,7933,0,300.796,23700.8,23820.7,0.0,80.8322,567.766,
24296,589,53,7859,7906,0,302.201,23702.2,23820.0,0.0,16.7921,1566.4,
24296,590,53,7862,7960,0,303.107,23703.1,24004.2,0.0,123.891,2857.64,
24296,591,53,7891,7859,0,303.935,23703.9,23821.6,0.0,16.1748,1779.25,
24296,592,53,7920,7862,0,304.005,23704.0,24014.9,0.0,151.667,3487.87,
24296,593,53,7864,7912,0,304.497,23704.5,23919.5,0.0,59.4414,2097.73,
24296,594,53,7867,7964,0,304.694,23704.7,23897.3,0.0,74.9809,2084.52,
24296,595,53,7869,7966,0,305.319,23705.3,23933.5,0.0,108.888,1944.78,
24296,596,53,7886,7958,0,306.009,23706.0,23966.9,0.0,118.892,2277.18,
24296,597,53,7955,7867,0,306.373,23706.4,23815.1,0.0,43.8196,1229.7,
24296,598,53,7867,7966,0,307.013,23707.0,23861.7,0.0,66.6362,1659.04,
24296,599,53,7862,8004,0,307.301,23707.3,23810.4,0.0,9.40874,2000.97,
24296,600,53,7885,7859,0,308.333,23708.3,23893.2,0.0,118.771,1290.65,
24296,601,53,7932,7934,0,308.48,23708.5,23826.0,0.0,44.9915,1063.75,
24296,602,56,7869,7911,0,308.751,23708.8,23851.5,0.0,14.9545,1764.74,
24296,603,53,7869,7866,0,309.148,23710.3,23916.0,0.0,82.1409,1994.1,
24296,604,53,7859,7874,0,309.884,23709.9,23800.5,0.0,16.4923,1398.28,
24296,605,53,7869,7871,0,311.881,23711.9,23883.8,0.0,9.38732,2622.22,
24296,606,53,8006,7862,0,312.329,23712.3,23905.4,0.0,35.413,2542.86,
24296,607,53,7859,7884,0,313.099,23713.1,23778.1,0.0,8.61899,1106.85,
24296,608,53,7869,7913,0,313.783,23713.8,23859.1,0.0,25.2344,1815.21,
24296,609,53,7860,7947,0,314.228,23714.2,23914.1,0.0,72.993,2498.34,
24296,610,53,7974,7862,0,314.623,23714.6,23937.4,0.0,67.2555,2506.38,
24296,611,53,7862,8023,0,314.667,23714.7,23774.8,0.0,3.79221,1213.84,
24296,612,53,8002,7862,0,317.434,23717.4,23847.4,0.0,19.8818,2086.95,
24296,613,53,7886,7960,0,318.012,23718.0,23987.9,0.0,111.226,2550.21,
24296,614,53,7972,7869,0,318.043,23718.0,24027.2,0.0,106.132,3149.99,
24296,615,53,7861,7862,0,318.235,23718.2,23816.2,0.0,22.2059,1955.67,
24296,616,53,7942,7862,0,319.084,23719.1,24100.8,0.0,155.703,4049.27,
24296,617,53,7991,8003,0,319.415,23719.4,23877.9,0.0,65.5062,1409.36,
24296,618,53,7983,8000,0,320.031,23720.0,23807.3,0.0,26.2553,878.517,
24296,619,53,7874,7871,0,320.897,23720.9,23913.0,0.0,120.314,1290.96,
24296,620,53,7988,7925,0,320.905,23720.9,23846.8,0.0,78.8672,631.426,
24296,621,56,7859,7906,0,321.197,23721.2,23826.4,0.0,7.92271,1576.95,
24296,622,53,7893,7991,0,321.609,23721.6,23891.4,0.0,102.148,1206.13,
24296,623,53,7867,7955,0,321.922,23721.9,23805.1,0.0,23.2557,1100.56,
24296,624,53,8021,7980,0,322.595,23722.6,23862.2,0.0,30.2935,1741.06,
24296,625,53,7962,7867,0,322.715,23722.7,24045.4,0.0,210.396,1848.29,
24296,626,53,7955,7868,0,322.731,23722.7,23819.0,0.0,5.8253,1347.77,
24296,627,53,7966,7867,0,322.775,23722.8,23874.4,0.0,47.3748,1685.62,
24296,628,53,7884,7873,0,322.897,23722.9,23742.6,0.0,4.61372,263.261,
24296,629,53,7869,7959,0,323.584,23723.6,23873.3,0.0,24.4807,1759.43,
24296,630,53,7859,7901,0,324.002,23724.0,23853.7,0.0,40.3523,1642.36,
24296,631,53,7881,7859,0,327.024,23727.0,23811.5,0.0,12.2781,1358.86,
24296,632,53,7862,7966,0,327.315,23727.3,23912.3,0.0,28.2143,2617.51,
24296,633,53,7867,7973,0,327.543,23727.5,23973.2,0.0,90.3762,2227.85,
24296,634,53,7862,7931,0,327.618,23727.6,23936.3,0.0,46.0477,3299.95,
24296,635,53,7958,7868,0,327.922,23727.9,23972.3,0.0,110.109,1963.34,
